brand,model,mileage,condition,year,color,engine_size,cylinder,price
Toyota,Corolla,138087,Nigerian Used,2012,Black,1800,NULL,"₦ 5,928,000"
Toyota,RAV4,346405,Nigerian Used,2007,White,2400,NULL,"₦ 4,160,000"
Ford,Fusion,51603,Foreign Used,2013,Silver,1600,NULL,"₦ 9,975,000"
Toyota,Corolla,285020,Foreign Used,2008,Gray,1800,NULL,"₦ 4,368,000"
Toyota,Camry,203698,Foreign Used,2012,Black,2500,NULL,"₦ 6,090,000"
Toyota,Camry,307893,Foreign Used,2009,Gray,2400,NULL,"₦ 4,784,000"
Toyota,Venza,332037,Nigerian Used,2009,Black,3500,NULL,"₦ 6,780,000"
Honda,Pilot,94583,Foreign Used,2006,Black,3500,NULL,"₦ 4,160,000"
Toyota,Tacoma,216119,Foreign Used,2006,Black,3700,NULL,"₦ 9,360,000"
Mercedes-Benz,M Class,55296,Foreign Used,2015,White,3500,NULL,"₦ 15,330,000"
Toyota,Highlander,63845,Foreign Used,2011,Gray,3500,NULL,"₦ 12,480,000"
Lexus,RX 350,104116,Foreign Used,2014,Blue,3500,NULL,"₦ 15,080,000"
Toyota,Camry,67847,Nigerian Used,2009,Red,2400,4,"₦ 3,536,000"
Lexus,ES,210580,Foreign Used,2014,Gray,3500,6,"₦ 13,140,000"
Hyundai,Sonata,214034,Foreign Used,2012,Black,2400,NULL,"₦ 5,200,000"
Toyota,Camry,162841,Nigerian Used,2007,Silver,2400,NULL,"₦ 4,056,000"
Toyota,Camry,121805,Nigerian Used,2007,Green,2400,NULL,"₦ 3,120,000"
Honda,Pilot,290172,Foreign Used,2006,White,3500,NULL,"₦ 5,200,000"
Ford,Edge,156750,Nigerian Used,2012,Red,3500,NULL,"₦ 6,552,000"
Lexus,ES,69929,Foreign Used,2013,Black,3500,6,"₦ 10,920,000"
Toyota,Highlander,176845,Nigerian Used,2013,Silver,3500,6,"₦ 8,320,000"
Lexus,ES,113298,Foreign Used,2009,Brown,3500,NULL,"₦ 5,824,000"
Toyota,Venza,149467,Nigerian Used,2009,Silver,3500,NULL,"₦ 6,240,000"
Mercedes-Benz,M Class,186958,Foreign Used,2012,Gray,3500,NULL,"₦ 13,125,000"
Toyota,Camry,65510,Nigerian Used,2015,Silver,2500,NULL,"₦ 7,800,000"
Mercedes-Benz,GLK-Class,256449,Nigerian Used,2010,Blue,3500,NULL,"₦ 6,968,000"
Toyota,Camry,104203,Foreign Used,2007,Silver,3500,NULL,"₦ 5,720,000"
Mazda,CX-9,384535,Foreign Used,2009,Silver,3700,NULL,"₦ 5,928,000"
Toyota,Camry,116764,Nigerian Used,2007,Red,2400,NULL,"₦ 3,848,000"
Land Rover,Range Rover Sport,231202,Nigerian Used,2011,Gray,5000,8,"₦ 10,400,000"
Mazda,CX-9,384535,Foreign Used,2009,Silver,3700,NULL,"₦ 5,928,000"
Toyota,Corolla,39995,Nigerian Used,2014,Gray,1800,NULL,"₦ 5,824,000"
Toyota,Camry,228053,Nigerian Used,2009,Blue,2400,NULL,"₦ 3,016,000"
Toyota,Corolla,224166,Nigerian Used,2009,Gray,1800,NULL,"₦ 3,640,000"
Mercedes-Benz,GLK-Class,256449,Nigerian Used,2010,Blue,3500,NULL,"₦ 6,968,000"
Toyota,Camry,207878,Nigerian Used,2004,Black,2400,NULL,"₦ 2,808,000"
Nissan,Pathfinder,154331,Nigerian Used,2006,Silver,4000,NULL,"₦ 3,016,000"
Lexus,RX 350,104116,Foreign Used,2014,Blue,3500,NULL,"₦ 15,080,000"
Toyota,Camry,65510,Nigerian Used,2015,Silver,2500,NULL,"₦ 7,800,000"
Toyota,Camry,265824,Nigerian Used,2012,Black,2500,4,"₦ 4,680,000"
Land Rover,Discovery,56997,Foreign Used,2017,Black,3000,NULL,"₦ 33,600,000"
Toyota,Highlander,151646,Nigerian Used,2008,Blue,3500,NULL,"₦ 5,000,000"
Toyota,Matrix,318227,Foreign Used,2005,Black,1800,4,"₦ 3,536,000"
Toyota,Venza,353224,Nigerian Used,2009,Red,2700,NULL,"₦ 7,280,000"
Toyota,Highlander,193170,Nigerian Used,2003,Green,3300,6,"₦ 2,912,000"
Honda,Accord Crosstour,169271,Foreign Used,2012,Gray,2400,NULL,"₦ 6,040,000"
Ford,Fusion,309757,Foreign Used,2013,Black,1600,NULL,"₦ 7,665,000"
Mercedes-Benz,M Class,186958,Foreign Used,2012,Gray,3500,NULL,"₦ 13,125,000"
Toyota,Corolla,142741,Nigerian Used,2013,Gray,1800,NULL,"₦ 4,472,000"
Mercedes-Benz,C300,118154,Foreign Used,2011,Gray,3000,NULL,"₦ 6,760,000"
Toyota,Camry,182109,Nigerian Used,2009,Black,2400000,NULL,"₦ 3,120,000"
Honda,Pilot,238062,Nigerian Used,2004,Silver,3500,NULL,"₦ 2,080,000"
Mercedes-Benz,GL-Class,67226,Nigerian Used,2016,Black,2000,NULL,"₦ 21,000,000"
Toyota,Highlander,138164,Foreign Used,2010,Black,3500,NULL,"₦ 8,839,995"
Toyota,Sienna,265576,Foreign Used,2011,White,3500,NULL,"₦ 7,350,000"
Mercedes-Benz,C300,8500,Foreign Used,2008,Silver,3000,NULL,"₦ 7,072,000"
Toyota,Camry,110031,Foreign Used,2005,Green,2400,NULL,"₦ 3,848,000"
Toyota,RAV4,178195,Nigerian Used,2011,Black,2500,NULL,"₦ 5,200,000"
Honda,Accord,204994,Foreign Used,2010,Silver,2400,NULL,"₦ 5,200,000"
Toyota,Camry,110031,Foreign Used,2005,Green,2400,NULL,"₦ 3,848,000"
Toyota,Highlander,191252,Nigerian Used,2010,Black,3500,NULL,"₦ 8,320,000"
Lexus,IS,126208,Nigerian Used,2011,Black,2500,NULL,"₦ 4,200,000"
Mazda,CX-7,240472,Foreign Used,2007,White,2300,NULL,"₦ 4,160,000"
Toyota,Camry,170919,Nigerian Used,2008,Blue,2400,NULL,"₦ 2,912,000"
Nissan,Armada,290682,Foreign Used,2006,Gray,5600,NULL,"₦ 4,935,000"
Toyota,Camry,152499,Nigerian Used,2007,Green,2400,NULL,"₦ 3,120,000"
Toyota,4-Runner,174774,Nigerian Used,2003,Beige,4000,NULL,"₦ 5,200,000"
Toyota,Camry,236366,Nigerian Used,2008,Gold,2400,NULL,"₦ 3,120,000"
Toyota,Corolla,189433,Foreign Used,2004,Gray,1800,NULL,"₦ 3,640,000"
Mercedes-Benz,GL-Class,255241,Foreign Used,2013,Gray,4700,NULL,"₦ 14,700,000"
Honda,Accord,298307,Nigerian Used,2014,Red,2500,NULL,"₦ 6,300,000"
Toyota,4-Runner,51244,Nigerian Used,2016,Gray,4000,NULL,"₦ 23,100,000"
Mazda,CX-9,116395,Nigerian Used,2007,Brown,3500,NULL,"₦ 4,725,000"
Lexus,RX 350,123278,Nigerian Used,2011,Black,3500,NULL,"₦ 9,672,000"
Hyundai,Santa Fe,4756,Nigerian Used,2018,Gray,2400,NULL,"₦ 14,700,000"
Nissan,Pathfinder,133744,Nigerian Used,2008,Silver,5600,NULL,"₦ 5,200,000"
Ford,Ranger,197322,Nigerian Used,2013,Black,2500,NULL,"₦ 5,775,000"
Toyota,Camry,170919,Nigerian Used,2008,Blue,2400,NULL,"₦ 2,912,000"
Hyundai,Santa Fe,229680,Foreign Used,2016,Gray,2000,NULL,"₦ 14,560,000"
Toyota,Corolla,44466,Foreign Used,2019,Blue,1800,NULL,"₦ 12,480,000"
Mercedes-Benz,C250,167723,Foreign Used,2012,Gray,1800,NULL,"₦ 6,968,000"
Toyota,Camry,152499,Nigerian Used,2007,Green,2400,NULL,"₦ 3,120,000"
Ford,F-150,412029,Foreign Used,2006,Gray,4600,NULL,"₦ 5,250,000"
Ford,Ranger,205801,Nigerian Used,2013,Gray,2500,NULL,"₦ 5,775,000"
Hyundai,Sonata,175889,Nigerian Used,2013,Black,2400,NULL,"₦ 3,952,000"
Honda,Ridgeline,452016,Nigerian Used,2007,Black,3000,6,"₦ 3,640,000"
Toyota,Camry,236366,Nigerian Used,2008,Gold,2400,NULL,"₦ 3,120,000"
Toyota,Corolla,360532,Foreign Used,2010,Red,1800,NULL,"₦ 5,200,000"
Toyota,Corolla,200331,Foreign Used,2006,Black,1800,NULL,"₦ 4,160,000"
Toyota,Highlander,191252,Nigerian Used,2010,Black,3500,NULL,"₦ 8,320,000"
Toyota,Corolla,75742,Nigerian Used,2010,Red,1800,NULL,"₦ 3,744,000"
Lexus,LX,379422,Foreign Used,2000,Black,4700,NULL,"₦ 3,915,000"
Toyota,Highlander,151646,Nigerian Used,2008,Blue,3500,NULL,"₦ 5,000,000"
Toyota,Camry,137065,Nigerian Used,2002,Gold,2400,NULL,"₦ 2,080,000"
Toyota,Camry,209214,Nigerian Used,2008,Gray,2400,NULL,"₦ 2,808,000"
Mercedes-Benz,M Class,162879,Nigerian Used,2006,Red,3500,NULL,"₦ 4,160,000"
Toyota,Corolla,238539,Nigerian Used,2008,Black,1800,NULL,"₦ 3,224,000"
Ford,Edge,293941,Foreign Used,2007,Red,3500,NULL,"₦ 3,675,000"
Toyota,Camry,128048,Nigerian Used,2011,Black,2500,NULL,"₦ 3,432,000"
Toyota,Highlander,126210,Foreign Used,2015,Blue,3500,NULL,"₦ 15,600,000"
Toyota,Avalon,372283,Nigerian Used,2006,Gold,3500,NULL,"₦ 2,496,000"
Toyota,Corolla,288324,Nigerian Used,2006,Blue,1800,NULL,"₦ 2,808,000"
Toyota,Corolla,482800,Nigerian Used,2003,Gray,1800,NULL,"₦ 2,600,000"
Toyota,Corolla,226989,Nigerian Used,2006,Black,1800,NULL,"₦ 2,704,000"
Toyota,RAV4,105970,Nigerian Used,2009,Red,2500,NULL,"₦ 3,255,000"
Mercedes-Benz,CLA-Class,64800,Nigerian Used,2014,White,2000,NULL,"₦ 9,880,000"
Toyota,Highlander,69579,Nigerian Used,2012,Black,3500,NULL,"₦ 7,280,000"
Mercedes-Benz,GL-Class,18000,Nigerian Used,2012,Black,4700,NULL,"₦ 7,140,000"
Lexus,ES,180687,Nigerian Used,2007,Red,3500,NULL,"₦ 3,675,000"
Toyota,Sienna,286308,Nigerian Used,2004,Blue,3300,NULL,"₦ 2,808,000"
Hyundai,Azera,56425,Foreign Used,2014,Black,3300,NULL,"₦ 7,350,000"
Lexus,GX,67645,Nigerian Used,2004,Black,4700,NULL,"₦ 3,800,000"
Kia,Sorento,121191,Foreign Used,2008,White,3500,NULL,"₦ 4,200,000"
Lexus,RX 350,317397,Foreign Used,2011,Black,3500,NULL,"₦ 11,440,000"
Honda,Accord,119574,Nigerian Used,2015,Black,2400,NULL,"₦ 5,720,000"
Toyota,Corolla,195676,Nigerian Used,2006,Blue,1800,NULL,"₦ 2,600,000"
Toyota,Land Cruiser,133877,Nigerian Used,2004,Black,4700,NULL,"₦ 9,975,000"
Toyota,Corolla,418832,Nigerian Used,2007,Gray,1800,NULL,"₦ 2,604,000"
Toyota,Camry,10105,Nigerian Used,2007,Red,2400,4,"₦ 2,730,000"
Toyota,Hilux,203847,Nigerian Used,2010,White,3000,4,"₦ 6,600,000"
Nissan,Armada,140022,Nigerian Used,2004,Burgandy,5600,NULL,"₦ 3,150,000"
Mercedes-Benz,E350,152443,Foreign Used,2012,Black,3500,NULL,"₦ 7,900,000"
Mercedes-Benz,S-Class,225391,Nigerian Used,2008,Gray,5500,NULL,"₦ 6,240,000"
Toyota,Highlander,123568,Foreign Used,2008,Purple,3500,6,"₦ 8,320,000"
Hyundai,Sonata,354812,Nigerian Used,2011,Black,2400,NULL,"₦ 3,640,000"
Toyota,Sienna,90251,Foreign Used,2008,Gold,350000,NULL,"₦ 4,700,000"
Toyota,Corolla,177226,Nigerian Used,2005,Silver,1600,NULL,"₦ 2,392,000"
Saturn,Vue,288700,Foreign Used,2008,Silver,2400,NULL,"₦ 4,935,000"
Toyota,Corolla,185697,Nigerian Used,2007,Blue,1800,NULL,"₦ 3,120,000"
Toyota,Highlander,386283,Nigerian Used,2007,Gold,3300,NULL,"₦ 3,640,000"
Acura,MDX,154581,Foreign Used,2007,Gray,3700,NULL,"₦ 4,200,000"
Toyota,Corolla,169566,Nigerian Used,2006,Black,1800,4,"₦ 2,500,000"
Mercedes-Benz,GL-Class,60665,Nigerian Used,2013,Black,4700,NULL,"₦ 12,480,000"
Toyota,Corolla,236165,Nigerian Used,2008,Green,1800,NULL,"₦ 3,120,000"
Toyota,Camry,177536,Nigerian Used,2006,Blue,3000,NULL,"₦ 2,340,000"
Mercedes-Benz,GL-Class,60665,Nigerian Used,2013,Black,4700,NULL,"₦ 12,480,000"
Toyota,Sienna,178788,Foreign Used,2003,White,3000,NULL,"₦ 3,640,000"
Toyota,Camry,222499,Nigerian Used,2005,Gray,2400,NULL,"₦ 2,600,000"
Toyota,Corolla,106931,Nigerian Used,2015,White,1800,NULL,"₦ 5,720,000"
Mercedes-Benz,200,71486,Nigerian Used,2014,Black,2000,NULL,"₦ 9,450,000"
Toyota,HiAce,145818,Nigerian Used,2010,White,2700,NULL,"₦ 9,450,000"
Lexus,GX,136944,Nigerian Used,2007,Black,4700,8,"₦ 5,200,000"
Land Rover,Range Rover Evoque,157782,Foreign Used,2012,Green,2000,NULL,"₦ 9,450,000"
Lincoln,Town Car,234096,Foreign Used,2003,Black,4600,NULL,"₦ 3,675,000"
Toyota,Camry,194155,Nigerian Used,2007,Green,2400,NULL,"₦ 2,625,000"
Lexus,IS,130515,Nigerian Used,2006,Gray,2500,6,"₦ 3,441,000"
Lexus,GS,149808,Foreign Used,2008,Black,3400,NULL,"₦ 4,830,000"
BMW,535i,187853,Foreign Used,2014,White,2000,NULL,"₦ 15,750,000"
Kia,Sedona,186935,Foreign Used,2008,Gold,3800,NULL,"₦ 5,040,000"
Toyota,Camry,185448,Nigerian Used,2003,Blue,2400,NULL,"₦ 2,080,000"
Toyota,Camry,101778,Foreign Used,2005,Blue,2400,NULL,"₦ 3,465,000"
Toyota,Corolla,165518,Foreign Used,2007,Red,1800,NULL,"₦ 4,004,000"
Lexus,GS,157948,Foreign Used,2010,Blue,3500,NULL,"₦ 5,250,000"
Toyota,Corolla,299999,Nigerian Used,2004,Silver,1800,4,"₦ 2,600,000"
Mercedes-Benz,GL-Class,235866,Nigerian Used,2007,Black,4700,8,"₦ 4,680,000"
Ford,Explorer,94805,Foreign Used,2012,White,3500,NULL,"₦ 8,840,000"
Toyota,Corolla,47536,Foreign Used,2015,Silver,18000,NULL,"₦ 8,320,000"
Toyota,Corolla,134387,Nigerian Used,2014,Black,1800,NULL,"₦ 5,240,000"
Honda,Pilot,140952,Foreign Used,2009,Black,3500,NULL,"₦ 5,250,000"
Toyota,Corolla,74638,Foreign Used,2009,White,1800,NULL,"₦ 4,992,000"
Toyota,Highlander,89249,Foreign Used,2019,Black,3500,NULL,"₦ 22,050,000"
Toyota,Corolla,199686,Nigerian Used,2007,Gold,1800,NULL,"₦ 2,600,000"
Mercedes-Benz,C300,41559,Nigerian Used,2015,Black,3500,NULL,"₦ 10,400,000"
Toyota,Camry,203579,Foreign Used,2008,Black,2400,NULL,"₦ 3,885,000"
Toyota,Corolla,226059,Nigerian Used,2009,Blue,1800,NULL,"₦ 2,730,000"
Nissan,Rogue,84322,Nigerian Used,2009,Gray,2500,NULL,"₦ 3,045,000"
Nissan,Murano,143575,Nigerian Used,2009,Black,3500,NULL,"₦ 3,150,000"
Honda,Odyssey,366654,Foreign Used,2006,Blue,3500,NULL,"₦ 3,465,000"
Toyota,Camry,168007,Foreign Used,2010,White,2500,NULL,"₦ 4,992,000"
Toyota,Sienna,275786,Foreign Used,2004,Silver,3300,NULL,"₦ 4,680,000"
Mercedes-Benz,GL-Class,115647,Nigerian Used,2008,Black,4000,NULL,"₦ 6,760,000"
Toyota,Corolla,240162,Nigerian Used,2009,Black,1800,NULL,"₦ 2,940,000"
Toyota,RAV4,92709,Nigerian Used,2009,Green,2500,NULL,"₦ 5,200,000"
Lexus,GS,162597,Nigerian Used,2013,Silver,3500,6,"₦ 8,400,000"
Honda,Odyssey,336620,Foreign Used,2007,Gray,3500,NULL,"₦ 3,640,000"
Toyota,Camry,332677,Foreign Used,2012,Red,2800,NULL,"₦ 6,825,000"
Lexus,ES,84302,Nigerian Used,2007,Silver,3500,6,"₦ 4,784,000"
Kia,Optima,159397,Nigerian Used,2013,Black,2000,NULL,"₦ 3,640,000"
Lexus,GS,162597,Nigerian Used,2013,Silver,3500,6,"₦ 8,400,000"
Toyota,Camry,332677,Foreign Used,2012,Red,2800,NULL,"₦ 6,825,000"
Toyota,Sienna,179838,Foreign Used,2009,Silver,3500,NULL,"₦ 5,096,000"
Honda,Odyssey,140352,Foreign Used,2010,Gray,3500,NULL,"₦ 4,160,000"
Ford,Explorer,98142,Foreign Used,2015,Red,3500,6,"₦ 7,875,000"
Toyota,Corolla,188791,Nigerian Used,2006,Black,1300,NULL,"₦ 2,600,000"
Honda,Pilot,9999,Nigerian Used,2012,Blue,3500,NULL,"₦ 4,680,000"
Toyota,Corolla,80190,Foreign Used,2011,Blue,1800,NULL,"₦ 4,888,000"
Honda,Accord,87149,Nigerian Used,2016,Black,2500,NULL,"₦ 6,240,000"
Toyota,RAV4,121804,Nigerian Used,2011,Black,2400,4,"₦ 3,675,000"
Hyundai,Santa Fe,51214,Nigerian Used,2014,Silver,2400,NULL,"₦ 5,880,000"
Hyundai,Sonata,285046,Nigerian Used,2015,Black,2400,NULL,"₦ 7,800,000"
Toyota,Sienna,113498,Foreign Used,2005,Blue,3300,NULL,"₦ 3,675,000"
Hyundai,H1,76961,Nigerian Used,2016,White,2400,NULL,"₦ 5,250,000"
Volkswagen,Touareg,228054,Foreign Used,2004,Blue,4200,NULL,"₦ 5,040,000"
Toyota,Highlander,31361,Nigerian Used,2002,Silver,3000,6,"₦ 3,120,000"
Mercedes-Benz,C300,111719,Nigerian Used,2009,White,3500,NULL,"₦ 4,160,000"
Chevrolet,Traverse,148723,Nigerian Used,2011,Gray,3600,NULL,"₦ 4,200,000"
Toyota,Highlander,158262,Foreign Used,2007,Gold,2400,NULL,"₦ 5,720,000"
Toyota,Corolla,271117,Nigerian Used,2006,Gold,1800,NULL,"₦ 2,496,000"
Toyota,Corolla,247533,Nigerian Used,2006,Black,180000,NULL,"₦ 2,600,000"
Toyota,Corolla,167175,Foreign Used,2016,Black,1800,4,"₦ 8,112,000"
Ford,Explorer,141694,Nigerian Used,2012,Red,3500,NULL,"₦ 4,962,000"
Toyota,Land Cruiser Prado,113154,Nigerian Used,2011,Black,2700,4,"₦ 15,600,000"
Pontiac,Torrent,1,Foreign Used,2007,Silver,3400,NULL,"₦ 3,045,000"
Toyota,Corolla,194560,Foreign Used,2007,Green,1800,NULL,"₦ 3,848,000"
Toyota,Camry,238950,Foreign Used,2002,Black,2400,NULL,"₦ 3,432,000"
Nissan,X-Trail,67749,Nigerian Used,2016,Gray,2500,NULL,"₦ 6,825,000"
Lexus,RX 330,227393,Nigerian Used,2004,Blue,3300,NULL,"₦ 4,992,000"
Lexus,ES,77351,Nigerian Used,2013,Black,3500,6,"₦ 7,875,000"
Toyota,Corolla,49635,Foreign Used,2007,Silver,1800,NULL,"₦ 4,160,000"
Toyota,Sienna,362622,Nigerian Used,2004,Silver,3300,NULL,"₦ 3,328,000"
Lexus,RX 300,353393,Foreign Used,2000,Black,3000,NULL,"₦ 3,848,000"
Toyota,C-HR,74177,Foreign Used,2019,White,2000,NULL,"₦ 19,950,000"
Lexus,ES,158940,Foreign Used,2005,Gold,3300,6,"₦ 4,160,000"
Toyota,Corolla,230924,Foreign Used,2009,Red,1800,4,"₦ 4,992,000"
Toyota,Corolla,111688,Foreign Used,2010,Black,1800,NULL,"₦ 4,200,000"
Mercedes-Benz,C300,54863,Nigerian Used,2009,Gray,3000,NULL,"₦ 4,368,000"
Toyota,RAV4,194417,Foreign Used,2008,Black,2400,NULL,"₦ 4,625,000"
Mercedes-Benz,M Class,128442,Nigerian Used,2002,Black,3200,NULL,"₦ 4,160,000"
Mercedes-Benz,Sprinter,296468,Foreign Used,2008,White,2100,NULL,"₦ 11,550,000"
Ford,Edge,182661,Nigerian Used,2007,Purple,3500,NULL,"₦ 2,808,000"
Toyota,Sienna,739232,Nigerian Used,2000,Gold,3000,NULL,"₦ 2,080,000"
Toyota,Sienna,177348,Foreign Used,2002,Gold,3000,6,"₦ 3,640,000"
Toyota,Highlander,175427,Nigerian Used,2009,Gray,3500,NULL,"₦ 6,760,000"
Hyundai,Santa Fe,164376,Nigerian Used,2007,Gold,2700,NULL,"₦ 3,328,000"
Mercedes-Benz,C300,225669,Nigerian Used,2010,White,3000,NULL,"₦ 4,784,000"
Mercedes-Benz,C300,412599,Nigerian Used,2008,Black,3000,NULL,"₦ 3,744,000"
Toyota,Camry,276388,Foreign Used,2012,Red,2500,4,"₦ 5,880,000"
Toyota,Corolla,150495,Nigerian Used,2013,Silver,1800,NULL,"₦ 4,712,000"
Mercedes-Benz,C300,84685,Nigerian Used,2012,Black,3000,6,"₦ 6,032,000"
Lexus,IS,97418,Nigerian Used,2007,Silver,3500,NULL,"₦ 3,255,000"
Scion,xB,76692,Foreign Used,2011,Blue,2400,4,"₦ 5,250,000"
Ford,Expedition,193710,Nigerian Used,2008,Black,5400,NULL,"₦ 3,850,000"
Nissan,Altima,354986,Foreign Used,2009,Blue,2500,NULL,"₦ 3,675,000"
Lexus,ES,156040,Nigerian Used,2008,Red,3500,6,"₦ 4,160,000"
Toyota,Matrix,299999,Nigerian Used,2007,Blue,1800,NULL,"₦ 2,600,000"
Honda,Accord Crosstour,189280,Nigerian Used,2010,Black,3500,NULL,"₦ 3,744,000"
Mercedes-Benz,E350,224610,Nigerian Used,2011,White,3500,6,"₦ 5,720,000"
Mercedes-Benz,E300,40426,Nigerian Used,2015,White,300000,NULL,"₦ 13,650,000"
Honda,Accord,89132,Nigerian Used,2008,Black,3500,NULL,"₦ 3,120,000"
Lexus,GS,130777,Nigerian Used,2008,Black,3500,NULL,"₦ 3,150,000"
Toyota,Camry,206195,Nigerian Used,2002,Gold,3000,NULL,"₦ 2,028,000"
Toyota,Venza,255069,Nigerian Used,2010,Green,2700,NULL,"₦ 5,720,000"
Toyota,Corolla,261804,Nigerian Used,2004,Red,1800,NULL,"₦ 2,100,000"
Mercedes-Benz,M Class,223912,Nigerian Used,2010,White,3500,NULL,"₦ 8,640,000"
Lexus,IS,212537,Foreign Used,2010,Black,2500,NULL,"₦ 7,280,000"
Toyota,Corolla,76257,Nigerian Used,2015,Black,1800,NULL,"₦ 5,040,000"
Honda,Ridgeline,188615,Foreign Used,2006,Silver,3500,NULL,"₦ 8,320,000"
Toyota,Camry,178358,Nigerian Used,2013,Gray,2500,4,"₦ 5,304,000"
Honda,CR-V,100633,Nigerian Used,2013,Black,1800,NULL,"₦ 5,200,000"
Honda,Ridgeline,310828,Nigerian Used,2007,Gray,3500,6,"₦ 3,640,000"
Pontiac,Torrent,341023,Nigerian Used,2007,Black,3400,NULL,"₦ 2,625,000"
Lexus,GS,118730,Nigerian Used,2015,Black,3500,NULL,"₦ 16,800,000"
Toyota,Corolla,87577,Foreign Used,2008,Black,2400,NULL,"₦ 4,680,000"
Mazda,CX-9,100318,Foreign Used,2019,White,2500,NULL,"₦ 21,000,000"
Toyota,Camry,245727,Foreign Used,2011,Blue,2500,NULL,"₦ 4,200,000"
Mazda,CX-9,182100,Foreign Used,2007,Blue,3500,NULL,"₦ 3,885,000"
Toyota,Corolla,262542,Nigerian Used,2009,Black,1800,NULL,"₦ 2,940,000"
Hyundai,Elantra,99999,Nigerian Used,2013,Black,1600,NULL,"₦ 4,680,000"
Kia,Sorento,108026,Nigerian Used,2014,Black,1600,NULL,"₦ 3,675,000"
Lexus,ES,204658,Nigerian Used,2010,Black,3500,NULL,"₦ 3,890,000"
Toyota,4-Runner,345623,Nigerian Used,2002,Black,3400,NULL,"₦ 3,432,000"
Toyota,Avanza,230981,Nigerian Used,2006,Gray,1500,NULL,"₦ 2,100,000"
Honda,Pilot,228268,Nigerian Used,2013,White,3500,NULL,"₦ 7,875,000"
Nissan,Pathfinder,112373,Nigerian Used,2013,Black,3500,NULL,"₦ 5,250,000"
Land Rover,Range Rover,177841,Nigerian Used,2010,Black,4900,NULL,"₦ 4,250,000"
Toyota,Matrix,210176,Foreign Used,2007,Red,1800,NULL,"₦ 3,675,000"
Kia,Mohave,181404,Nigerian Used,2013,Black,3500,NULL,"₦ 4,200,000"
Acura,RDX,79710,Foreign Used,2010,Gray,2300,NULL,"₦ 4,200,000"
Toyota,Sienna,175009,Nigerian Used,2005,White,3300,NULL,"₦ 3,640,000"
Toyota,4-Runner,345623,Nigerian Used,2002,Black,3400,NULL,"₦ 3,432,000"
Honda,Accord,199398,Foreign Used,2013,Blue,2400,NULL,"₦ 5,175,000"
Toyota,RAV4,105839,Nigerian Used,2009,Black,2000,NULL,"₦ 4,680,000"
Toyota,Corolla,131523,Foreign Used,2013,Gray,1800,NULL,"₦ 5,250,000"
Mercedes-Benz,M Class,87206,Nigerian Used,2006,Blue,3500,NULL,"₦ 3,675,000"
Toyota,Corolla,247963,Nigerian Used,2003,Gray,1800,NULL,"₦ 2,100,000"
Land Rover,Range Rover,177841,Nigerian Used,2010,Black,4900,NULL,"₦ 4,250,000"
Hyundai,Santa Fe,169791,Nigerian Used,2014,Black,2000,NULL,"₦ 5,250,000"
Lexus,RX 350,44699,Nigerian Used,2010,Black,3500,NULL,"₦ 9,880,000"
Lexus,ES,53490,Foreign Used,2018,Gray,3500,NULL,"₦ 21,000,000"
Toyota,RAV4,309539,Foreign Used,2007,Green,3500,NULL,"₦ 5,200,000"
Toyota,Corolla,15203,Nigerian Used,2003,Green,1800,NULL,"₦ 2,100,000"
Mercedes-Benz,C300,32124,Foreign Used,2018,Black,2000,NULL,"₦ 26,000,000"
Kia,Optima,234751,Nigerian Used,2007,Silver,2400,NULL,"₦ 2,572,500"
Toyota,RAV4,240416,Nigerian Used,2009,Silver,3500,NULL,"₦ 4,060,000"
Toyota,Camry,172365,Nigerian Used,2014,White,2400,NULL,"₦ 4,992,000"
Toyota,Corolla,92881,Nigerian Used,2011,Red,1800,NULL,"₦ 3,150,000"
Honda,Accord,190198,Nigerian Used,2013,Gray,2400,4,"₦ 5,200,000"
Mercedes-Benz,M Class,92875,Nigerian Used,2009,Black,5500,NULL,"₦ 4,680,000"
Toyota,Corolla,158114,Foreign Used,2008,Blue,1800,NULL,"₦ 3,675,000"
Ford,Ranger,21370,Nigerian Used,2020,Black,2500,4,"₦ 27,900,000"
Mercedes-Benz,S-Class,302121,Nigerian Used,2008,White,3500,NULL,"₦ 6,615,000"
Toyota,Corolla,321621,Foreign Used,2009,Blue,1800,4,"₦ 4,784,000"
Volkswagen,Jetta,51973,Nigerian Used,2011,Black,2000,NULL,"₦ 4,725,000"
Toyota,Corolla,308648,Nigerian Used,2008,Black,1800,NULL,"₦ 2,730,000"
Honda,Odyssey,174187,Foreign Used,2007,Gray,3500,NULL,"₦ 4,160,000"
Mini,Cooper,338325,Nigerian Used,2007,Red,1600,NULL,"₦ 3,150,000"
Acura,MDX,93672,Nigerian Used,2008,Black,3700,NULL,"₦ 4,160,000"
Volkswagen,Jetta,51973,Nigerian Used,2011,Black,2000,NULL,"₦ 4,725,000"
Mercedes-Benz,M Class,153622,Nigerian Used,2012,Black,3500,6,"₦ 10,920,000"
Lexus,RX 330,154589,Foreign Used,2004,Black,3300,NULL,"₦ 5,985,000"
Toyota,Highlander,239314,Nigerian Used,2003,Black,3000,NULL,"₦ 2,520,000"
Toyota,RAV4,189574,Nigerian Used,2010,Brown,2500,NULL,"₦ 4,160,000"
Ford,Expedition,286840,Foreign Used,2004,Black,5400,NULL,"₦ 3,150,000"
